userId	geneSymbol	geneName	entrezgene	gLink
Got1	Got1	glutamic-oxaloacetic transaminase 1, soluble	14718	https://www.ncbi.nlm.nih.gov/gene/?term=14718
Slc22a17	Slc22a17	solute carrier family 22 (organic cation transporter), member 17	59049	https://www.ncbi.nlm.nih.gov/gene/?term=59049
Fam171a1	Fam171a1	family with sequence similarity 171, member A1	269233	https://www.ncbi.nlm.nih.gov/gene/?term=269233
Sucla2	Sucla2	succinate-Coenzyme A ligase, ADP-forming, beta subunit	20916	https://www.ncbi.nlm.nih.gov/gene/?term=20916
Usp29	Usp29	ubiquitin specific peptidase 29	57775	https://www.ncbi.nlm.nih.gov/gene/?term=57775
Cspg5	Cspg5	chondroitin sulfate proteoglycan 5	29873	https://www.ncbi.nlm.nih.gov/gene/?term=29873
Rbfox1	Rbfox1	RNA binding protein, fox-1 homolog (C. elegans) 1	268859	https://www.ncbi.nlm.nih.gov/gene/?term=268859
Aplp1	Aplp1	amyloid beta (A4) precursor-like protein 1	11803	https://www.ncbi.nlm.nih.gov/gene/?term=11803
Mal	Mal	myelin and lymphocyte protein, T cell differentiation protein	17153	https://www.ncbi.nlm.nih.gov/gene/?term=17153
Chrnb2	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	11444	https://www.ncbi.nlm.nih.gov/gene/?term=11444
Tubb3	Tubb3	tubulin, beta 3 class III	22152	https://www.ncbi.nlm.nih.gov/gene/?term=22152
Dnajc27	Dnajc27	DnaJ heat shock protein family (Hsp40) member C27	217378	https://www.ncbi.nlm.nih.gov/gene/?term=217378
Sema3e	Sema3e	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	20349	https://www.ncbi.nlm.nih.gov/gene/?term=20349
Nell2	Nell2	NEL-like 2	54003	https://www.ncbi.nlm.nih.gov/gene/?term=54003
Fgfr3	Fgfr3	fibroblast growth factor receptor 3	14184	https://www.ncbi.nlm.nih.gov/gene/?term=14184
Dennd5b	Dennd5b	DENN/MADD domain containing 5B	320560	https://www.ncbi.nlm.nih.gov/gene/?term=320560
Cap2	Cap2	CAP, adenylate cyclase-associated protein, 2 (yeast)	67252	https://www.ncbi.nlm.nih.gov/gene/?term=67252
Cadm3	Cadm3	cell adhesion molecule 3	94332	https://www.ncbi.nlm.nih.gov/gene/?term=94332
Adam22	Adam22	a disintegrin and metallopeptidase domain 22	11496	https://www.ncbi.nlm.nih.gov/gene/?term=11496
Spag9	Spag9	sperm associated antigen 9	70834	https://www.ncbi.nlm.nih.gov/gene/?term=70834
Rragb	Rragb	Ras-related GTP binding B	245670	https://www.ncbi.nlm.nih.gov/gene/?term=245670
Tuba1a	Tuba1a	tubulin, alpha 1A	22142	https://www.ncbi.nlm.nih.gov/gene/?term=22142
Eno2	Eno2	enolase 2, gamma neuronal	13807	https://www.ncbi.nlm.nih.gov/gene/?term=13807
Stmn3	Stmn3	stathmin-like 3	20262	https://www.ncbi.nlm.nih.gov/gene/?term=20262
Rragd	Rragd	Ras-related GTP binding D	52187	https://www.ncbi.nlm.nih.gov/gene/?term=52187
Pdgfra	Pdgfra	platelet derived growth factor receptor, alpha polypeptide	18595	https://www.ncbi.nlm.nih.gov/gene/?term=18595
Dlg2	Dlg2	discs large MAGUK scaffold protein 2	23859	https://www.ncbi.nlm.nih.gov/gene/?term=23859
Mapk1	Mapk1	mitogen-activated protein kinase 1	26413	https://www.ncbi.nlm.nih.gov/gene/?term=26413
Ncam1	Ncam1	neural cell adhesion molecule 1	17967	https://www.ncbi.nlm.nih.gov/gene/?term=17967
L1cam	L1cam	L1 cell adhesion molecule	16728	https://www.ncbi.nlm.nih.gov/gene/?term=16728
Ppp2r2b	Ppp2r2b	protein phosphatase 2, regulatory subunit B, beta	72930	https://www.ncbi.nlm.nih.gov/gene/?term=72930
Prepl	Prepl	prolyl endopeptidase-like	213760	https://www.ncbi.nlm.nih.gov/gene/?term=213760
Cntfr	Cntfr	ciliary neurotrophic factor receptor	12804	https://www.ncbi.nlm.nih.gov/gene/?term=12804
Prrt3	Prrt3	proline-rich transmembrane protein 3	210673	https://www.ncbi.nlm.nih.gov/gene/?term=210673
Camkv	Camkv	CaM kinase-like vesicle-associated	235604	https://www.ncbi.nlm.nih.gov/gene/?term=235604
Tmem132b	Tmem132b	transmembrane protein 132B	208151	https://www.ncbi.nlm.nih.gov/gene/?term=208151
Atp1b2	Atp1b2	ATPase, Na+/K+ transporting, beta 2 polypeptide	11932	https://www.ncbi.nlm.nih.gov/gene/?term=11932
Olfm2	Olfm2	olfactomedin 2	244723	https://www.ncbi.nlm.nih.gov/gene/?term=244723
Dach1	Dach1	dachshund family transcription factor 1	13134	https://www.ncbi.nlm.nih.gov/gene/?term=13134
Rtn1	Rtn1	reticulon 1	104001	https://www.ncbi.nlm.nih.gov/gene/?term=104001
Dmwd	Dmwd	dystrophia myotonica-containing WD repeat motif	13401	https://www.ncbi.nlm.nih.gov/gene/?term=13401
Pex5l	Pex5l	peroxisomal biogenesis factor 5-like	58869	https://www.ncbi.nlm.nih.gov/gene/?term=58869
Mbp	Mbp	myelin basic protein	17196	https://www.ncbi.nlm.nih.gov/gene/?term=17196
Epas1	Epas1	endothelial PAS domain protein 1	13819	https://www.ncbi.nlm.nih.gov/gene/?term=13819
Ddx25	Ddx25	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25	30959	https://www.ncbi.nlm.nih.gov/gene/?term=30959
Eif4a2	Eif4a2	eukaryotic translation initiation factor 4A2	13682	https://www.ncbi.nlm.nih.gov/gene/?term=13682
Tcf25	Tcf25	transcription factor 25 (basic helix-loop-helix)	66855	https://www.ncbi.nlm.nih.gov/gene/?term=66855
C2cd2l	C2cd2l	C2 calcium-dependent domain containing 2-like	71764	https://www.ncbi.nlm.nih.gov/gene/?term=71764
Cxcl14	Cxcl14	chemokine (C-X-C motif) ligand 14	57266	https://www.ncbi.nlm.nih.gov/gene/?term=57266
Kctd3	Kctd3	potassium channel tetramerisation domain containing 3	226823	https://www.ncbi.nlm.nih.gov/gene/?term=226823
Pcdha6	Pcdha6	protocadherin alpha 6	12937	https://www.ncbi.nlm.nih.gov/gene/?term=12937
Reep1	Reep1	receptor accessory protein 1	52250	https://www.ncbi.nlm.nih.gov/gene/?term=52250
Clstn3	Clstn3	calsyntenin 3	232370	https://www.ncbi.nlm.nih.gov/gene/?term=232370
Luzp2	Luzp2	leucine zipper protein 2	233271	https://www.ncbi.nlm.nih.gov/gene/?term=233271
Slc32a1	Slc32a1	solute carrier family 32 (GABA vesicular transporter), member 1	22348	https://www.ncbi.nlm.nih.gov/gene/?term=22348
Slc12a5	Slc12a5	solute carrier family 12, member 5	57138	https://www.ncbi.nlm.nih.gov/gene/?term=57138
Gstm5	Gstm5	glutathione S-transferase, mu 5	14866	https://www.ncbi.nlm.nih.gov/gene/?term=14866
Sorcs2	Sorcs2	sortilin-related VPS10 domain containing receptor 2	81840	https://www.ncbi.nlm.nih.gov/gene/?term=81840
Eps8l3	Eps8l3	EPS8-like 3	99662	https://www.ncbi.nlm.nih.gov/gene/?term=99662
Larp6	Larp6	La ribonucleoprotein domain family, member 6	67557	https://www.ncbi.nlm.nih.gov/gene/?term=67557
Cnnm1	Cnnm1	cyclin M1	83674	https://www.ncbi.nlm.nih.gov/gene/?term=83674
Rabgap1l	Rabgap1l	RAB GTPase activating protein 1-like	29809	https://www.ncbi.nlm.nih.gov/gene/?term=29809
Eml1	Eml1	echinoderm microtubule associated protein like 1	68519	https://www.ncbi.nlm.nih.gov/gene/?term=68519
Wasf1	Wasf1	WAS protein family, member 1	83767	https://www.ncbi.nlm.nih.gov/gene/?term=83767
Slc1a2	Slc1a2	solute carrier family 1 (glial high affinity glutamate transporter), member 2	20511	https://www.ncbi.nlm.nih.gov/gene/?term=20511
Egr3	Egr3	early growth response 3	13655	https://www.ncbi.nlm.nih.gov/gene/?term=13655
Cyp2j6	Cyp2j6	cytochrome P450, family 2, subfamily j, polypeptide 6	13110	https://www.ncbi.nlm.nih.gov/gene/?term=13110
Me1	Me1	malic enzyme 1, NADP(+)-dependent, cytosolic	17436	https://www.ncbi.nlm.nih.gov/gene/?term=17436
Pptc7	Pptc7	PTC7 protein phosphatase homolog	320717	https://www.ncbi.nlm.nih.gov/gene/?term=320717
Scg3	Scg3	secretogranin III	20255	https://www.ncbi.nlm.nih.gov/gene/?term=20255
Kcnab2	Kcnab2	potassium voltage-gated channel, shaker-related subfamily, beta member 2	16498	https://www.ncbi.nlm.nih.gov/gene/?term=16498
Pcdhga9	Pcdhga9	protocadherin gamma subfamily A, 9	93717	https://www.ncbi.nlm.nih.gov/gene/?term=93717
Olig1	Olig1	oligodendrocyte transcription factor 1	50914	https://www.ncbi.nlm.nih.gov/gene/?term=50914
Crym	Crym	crystallin, mu	12971	https://www.ncbi.nlm.nih.gov/gene/?term=12971
Diras2	Diras2	DIRAS family, GTP-binding RAS-like 2	68203	https://www.ncbi.nlm.nih.gov/gene/?term=68203
Phyhip	Phyhip	phytanoyl-CoA hydroxylase interacting protein	105653	https://www.ncbi.nlm.nih.gov/gene/?term=105653
Abhd8	Abhd8	abhydrolase domain containing 8	64296	https://www.ncbi.nlm.nih.gov/gene/?term=64296
Pcsk1	Pcsk1	proprotein convertase subtilisin/kexin type 1	18548	https://www.ncbi.nlm.nih.gov/gene/?term=18548
Kcna1	Kcna1	potassium voltage-gated channel, shaker-related subfamily, member 1	16485	https://www.ncbi.nlm.nih.gov/gene/?term=16485
Erbb4	Erbb4	erb-b2 receptor tyrosine kinase 4	13869	https://www.ncbi.nlm.nih.gov/gene/?term=13869
Impdh1	Impdh1	inosine monophosphate dehydrogenase 1	23917	https://www.ncbi.nlm.nih.gov/gene/?term=23917
Trim9	Trim9	tripartite motif-containing 9	94090	https://www.ncbi.nlm.nih.gov/gene/?term=94090
Bex3	Bex3	brain expressed X-linked 3	12070	https://www.ncbi.nlm.nih.gov/gene/?term=12070
Arnt2	Arnt2	aryl hydrocarbon receptor nuclear translocator 2	11864	https://www.ncbi.nlm.nih.gov/gene/?term=11864
Maob	Maob	monoamine oxidase B	109731	https://www.ncbi.nlm.nih.gov/gene/?term=109731
Fn3k	Fn3k	fructosamine 3 kinase	63828	https://www.ncbi.nlm.nih.gov/gene/?term=63828
Slc1a3	Slc1a3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	20512	https://www.ncbi.nlm.nih.gov/gene/?term=20512
Lrrn2	Lrrn2	leucine rich repeat protein 2, neuronal	16980	https://www.ncbi.nlm.nih.gov/gene/?term=16980
Epha7	Epha7	Eph receptor A7	13841	https://www.ncbi.nlm.nih.gov/gene/?term=13841
Hecw2	Hecw2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	329152	https://www.ncbi.nlm.nih.gov/gene/?term=329152
Prrt1	Prrt1	proline-rich transmembrane protein 1	260297	https://www.ncbi.nlm.nih.gov/gene/?term=260297
Gnl3l	Gnl3l	guanine nucleotide binding protein-like 3 (nucleolar)-like	237107	https://www.ncbi.nlm.nih.gov/gene/?term=237107
Nsg1	Nsg1	neuron specific gene family member 1	18196	https://www.ncbi.nlm.nih.gov/gene/?term=18196
Ppm1e	Ppm1e	protein phosphatase 1E (PP2C domain containing)	320472	https://www.ncbi.nlm.nih.gov/gene/?term=320472
Rusc1	Rusc1	RUN and SH3 domain containing 1	72296	https://www.ncbi.nlm.nih.gov/gene/?term=72296
Ric8b	Ric8b	RIC8 guanine nucleotide exchange factor B	237422	https://www.ncbi.nlm.nih.gov/gene/?term=237422
Hspa2	Hspa2	NA	15512	https://www.ncbi.nlm.nih.gov/gene/?term=15512
Nrbp2	Nrbp2	nuclear receptor binding protein 2	223649	https://www.ncbi.nlm.nih.gov/gene/?term=223649
Mgat3	Mgat3	mannoside acetylglucosaminyltransferase 3	17309	https://www.ncbi.nlm.nih.gov/gene/?term=17309
Fkbp1a	Fkbp1a	FK506 binding protein 1a	14225	https://www.ncbi.nlm.nih.gov/gene/?term=14225
Cygb	Cygb	cytoglobin	114886	https://www.ncbi.nlm.nih.gov/gene/?term=114886
Doc2b	Doc2b	double C2, beta	13447	https://www.ncbi.nlm.nih.gov/gene/?term=13447
Anks1b	Anks1b	ankyrin repeat and sterile alpha motif domain containing 1B	77531	https://www.ncbi.nlm.nih.gov/gene/?term=77531
Gpr37	Gpr37	G protein-coupled receptor 37	14763	https://www.ncbi.nlm.nih.gov/gene/?term=14763
Ss18l1	Ss18l1	SS18, nBAF chromatin remodeling complex subunit like 1	269397	https://www.ncbi.nlm.nih.gov/gene/?term=269397
Gsk3a	Gsk3a	glycogen synthase kinase 3 alpha	606496	https://www.ncbi.nlm.nih.gov/gene/?term=606496
App	App	amyloid beta (A4) precursor protein	11820	https://www.ncbi.nlm.nih.gov/gene/?term=11820
Atp6v1b2	Atp6v1b2	ATPase, H+ transporting, lysosomal V1 subunit B2	11966	https://www.ncbi.nlm.nih.gov/gene/?term=11966
Mapk8ip2	Mapk8ip2	mitogen-activated protein kinase 8 interacting protein 2	60597	https://www.ncbi.nlm.nih.gov/gene/?term=60597
Btrc	Btrc	beta-transducin repeat containing protein	12234	https://www.ncbi.nlm.nih.gov/gene/?term=12234
Dmtn	Dmtn	dematin actin binding protein	13829	https://www.ncbi.nlm.nih.gov/gene/?term=13829
Bex2	Bex2	brain expressed X-linked 2	12069	https://www.ncbi.nlm.nih.gov/gene/?term=12069
Clu	Clu	clusterin	12759	https://www.ncbi.nlm.nih.gov/gene/?term=12759
Gpc1	Gpc1	glypican 1	14733	https://www.ncbi.nlm.nih.gov/gene/?term=14733
Paqr8	Paqr8	progestin and adipoQ receptor family member VIII	74229	https://www.ncbi.nlm.nih.gov/gene/?term=74229
Mag	Mag	myelin-associated glycoprotein	17136	https://www.ncbi.nlm.nih.gov/gene/?term=17136
Zfr	Zfr	zinc finger RNA binding protein	22763	https://www.ncbi.nlm.nih.gov/gene/?term=22763
Svop	Svop	SV2 related protein	68666	https://www.ncbi.nlm.nih.gov/gene/?term=68666
Scg5	Scg5	secretogranin V	20394	https://www.ncbi.nlm.nih.gov/gene/?term=20394
Camk4	Camk4	calcium/calmodulin-dependent protein kinase IV	12326	https://www.ncbi.nlm.nih.gov/gene/?term=12326
Maneal	Maneal	mannosidase, endo-alpha-like	215090	https://www.ncbi.nlm.nih.gov/gene/?term=215090
B3galt1	B3galt1	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1	26877	https://www.ncbi.nlm.nih.gov/gene/?term=26877
Hk1	Hk1	hexokinase 1	15275	https://www.ncbi.nlm.nih.gov/gene/?term=15275
Cyp46a1	Cyp46a1	cytochrome P450, family 46, subfamily a, polypeptide 1	13116	https://www.ncbi.nlm.nih.gov/gene/?term=13116
Fam213a	Fam213a	family with sequence similarity 213, member A	70564	https://www.ncbi.nlm.nih.gov/gene/?term=70564
Spryd7	Spryd7	SPRY domain containing 7	66674	https://www.ncbi.nlm.nih.gov/gene/?term=66674
Ppp1r3c	Ppp1r3c	protein phosphatase 1, regulatory subunit 3C	53412	https://www.ncbi.nlm.nih.gov/gene/?term=53412
Gfap	Gfap	glial fibrillary acidic protein	14580	https://www.ncbi.nlm.nih.gov/gene/?term=14580
Ehd3	Ehd3	EH-domain containing 3	57440	https://www.ncbi.nlm.nih.gov/gene/?term=57440
Slc6a1	Slc6a1	solute carrier family 6 (neurotransmitter transporter, GABA), member 1	232333	https://www.ncbi.nlm.nih.gov/gene/?term=232333
Magee1	Magee1	melanoma antigen, family E, 1	107528	https://www.ncbi.nlm.nih.gov/gene/?term=107528
Epdr1	Epdr1	ependymin related protein 1 (zebrafish)	105298	https://www.ncbi.nlm.nih.gov/gene/?term=105298
Rtkn	Rtkn	rhotekin	20166	https://www.ncbi.nlm.nih.gov/gene/?term=20166
Necap1	Necap1	NECAP endocytosis associated 1	67602	https://www.ncbi.nlm.nih.gov/gene/?term=67602
Arhgap35	Arhgap35	Rho GTPase activating protein 35	232906	https://www.ncbi.nlm.nih.gov/gene/?term=232906
Itih5	Itih5	inter-alpha (globulin) inhibitor H5	209378	https://www.ncbi.nlm.nih.gov/gene/?term=209378
Dnal1	Dnal1	dynein, axonemal, light chain 1	105000	https://www.ncbi.nlm.nih.gov/gene/?term=105000
Nrxn3	Nrxn3	neurexin III	18191	https://www.ncbi.nlm.nih.gov/gene/?term=18191
Ahi1	Ahi1	Abelson helper integration site 1	52906	https://www.ncbi.nlm.nih.gov/gene/?term=52906
Rnf112	Rnf112	ring finger protein 112	22671	https://www.ncbi.nlm.nih.gov/gene/?term=22671
5730409E04Rik	5730409E04Rik	RIKEN cDNA 5730409E04Rik gene	230757	https://www.ncbi.nlm.nih.gov/gene/?term=230757
Atp6v0e2	Atp6v0e2	ATPase, H+ transporting, lysosomal V0 subunit E2	76252	https://www.ncbi.nlm.nih.gov/gene/?term=76252
Kcna4	Kcna4	potassium voltage-gated channel, shaker-related subfamily, member 4	16492	https://www.ncbi.nlm.nih.gov/gene/?term=16492
Nrsn2	Nrsn2	neurensin 2	228777	https://www.ncbi.nlm.nih.gov/gene/?term=228777
Flywch1	Flywch1	FLYWCH-type zinc finger 1	224613	https://www.ncbi.nlm.nih.gov/gene/?term=224613
Zcchc18	Zcchc18	zinc finger, CCHC domain containing 18	66995	https://www.ncbi.nlm.nih.gov/gene/?term=66995
Csrnp3	Csrnp3	cysteine-serine-rich nuclear protein 3	77771	https://www.ncbi.nlm.nih.gov/gene/?term=77771
Jph4	Jph4	junctophilin 4	319984	https://www.ncbi.nlm.nih.gov/gene/?term=319984
Il33	Il33	interleukin 33	77125	https://www.ncbi.nlm.nih.gov/gene/?term=77125
Igfbp5	Igfbp5	insulin-like growth factor binding protein 5	16011	https://www.ncbi.nlm.nih.gov/gene/?term=16011
Fabp5	Fabp5	fatty acid binding protein 5, epidermal	16592	https://www.ncbi.nlm.nih.gov/gene/?term=16592
Sez6l2	Sez6l2	seizure related 6 homolog like 2	233878	https://www.ncbi.nlm.nih.gov/gene/?term=233878
Grm1	Grm1	glutamate receptor, metabotropic 1	14816	https://www.ncbi.nlm.nih.gov/gene/?term=14816
Bag4	Bag4	BCL2-associated athanogene 4	67384	https://www.ncbi.nlm.nih.gov/gene/?term=67384
Hpca	Hpca	hippocalcin	15444	https://www.ncbi.nlm.nih.gov/gene/?term=15444
Dclk1	Dclk1	doublecortin-like kinase 1	13175	https://www.ncbi.nlm.nih.gov/gene/?term=13175
Idh3b	Idh3b	isocitrate dehydrogenase 3 (NAD+) beta	170718	https://www.ncbi.nlm.nih.gov/gene/?term=170718
Chpf	Chpf	chondroitin polymerizing factor	74241	https://www.ncbi.nlm.nih.gov/gene/?term=74241
Six3	Six3	sine oculis-related homeobox 3	20473	https://www.ncbi.nlm.nih.gov/gene/?term=20473
Cers1	Cers1	ceramide synthase 1	93898	https://www.ncbi.nlm.nih.gov/gene/?term=93898
Zfp941	Zfp941	zinc finger protein 941	407812	https://www.ncbi.nlm.nih.gov/gene/?term=407812
Asap2	Asap2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	211914	https://www.ncbi.nlm.nih.gov/gene/?term=211914
Copg1	Copg1	coatomer protein complex, subunit gamma 1	54161	https://www.ncbi.nlm.nih.gov/gene/?term=54161
Nfasc	Nfasc	neurofascin	269116	https://www.ncbi.nlm.nih.gov/gene/?term=269116
Scn2b	Scn2b	sodium channel, voltage-gated, type II, beta	72821	https://www.ncbi.nlm.nih.gov/gene/?term=72821
Arl2bp	Arl2bp	ADP-ribosylation factor-like 2 binding protein	107566	https://www.ncbi.nlm.nih.gov/gene/?term=107566
Dync2li1	Dync2li1	dynein cytoplasmic 2 light intermediate chain 1	213575	https://www.ncbi.nlm.nih.gov/gene/?term=213575
Nlgn3	Nlgn3	neuroligin 3	245537	https://www.ncbi.nlm.nih.gov/gene/?term=245537
Caly	Caly	calcyon neuron-specific vesicular protein	68566	https://www.ncbi.nlm.nih.gov/gene/?term=68566
Tsr2	Tsr2	TSR2 20S rRNA accumulation	69499	https://www.ncbi.nlm.nih.gov/gene/?term=69499
Necab3	Necab3	N-terminal EF-hand calcium binding protein 3	56846	https://www.ncbi.nlm.nih.gov/gene/?term=56846
Gprin1	Gprin1	G protein-regulated inducer of neurite outgrowth 1	26913	https://www.ncbi.nlm.nih.gov/gene/?term=26913
Brsk2	Brsk2	BR serine/threonine kinase 2	75770	https://www.ncbi.nlm.nih.gov/gene/?term=75770
Hlf	Hlf	hepatic leukemia factor	217082	https://www.ncbi.nlm.nih.gov/gene/?term=217082
Cdk5r1	Cdk5r1	cyclin-dependent kinase 5, regulatory subunit 1 (p35)	12569	https://www.ncbi.nlm.nih.gov/gene/?term=12569
Daam2	Daam2	dishevelled associated activator of morphogenesis 2	76441	https://www.ncbi.nlm.nih.gov/gene/?term=76441
Armcx1	Armcx1	armadillo repeat containing, X-linked 1	78248	https://www.ncbi.nlm.nih.gov/gene/?term=78248
Plxna2	Plxna2	plexin A2	18845	https://www.ncbi.nlm.nih.gov/gene/?term=18845
Cnp	Cnp	2',3'-cyclic nucleotide 3' phosphodiesterase	12799	https://www.ncbi.nlm.nih.gov/gene/?term=12799
Frmd5	Frmd5	FERM domain containing 5	228564	https://www.ncbi.nlm.nih.gov/gene/?term=228564
Id4	Id4	inhibitor of DNA binding 4	15904	https://www.ncbi.nlm.nih.gov/gene/?term=15904
Thra	Thra	thyroid hormone receptor alpha	21833	https://www.ncbi.nlm.nih.gov/gene/?term=21833
Pde7b	Pde7b	phosphodiesterase 7B	29863	https://www.ncbi.nlm.nih.gov/gene/?term=29863
Bbs1	Bbs1	Bardet-Biedl syndrome 1 (human)	52028	https://www.ncbi.nlm.nih.gov/gene/?term=52028
Aldh1a1	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1	11668	https://www.ncbi.nlm.nih.gov/gene/?term=11668
Phlpp1	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	98432	https://www.ncbi.nlm.nih.gov/gene/?term=98432
Bex1	Bex1	brain expressed X-linked 1	19716	https://www.ncbi.nlm.nih.gov/gene/?term=19716
Kif1b	Kif1b	kinesin family member 1B	16561	https://www.ncbi.nlm.nih.gov/gene/?term=16561
Tmem47	Tmem47	transmembrane protein 47	192216	https://www.ncbi.nlm.nih.gov/gene/?term=192216
Slc6a17	Slc6a17	solute carrier family 6 (neurotransmitter transporter), member 17	229706	https://www.ncbi.nlm.nih.gov/gene/?term=229706
Mecp2	Mecp2	methyl CpG binding protein 2	17257	https://www.ncbi.nlm.nih.gov/gene/?term=17257
H2afy2	H2afy2	H2A histone family, member Y2	404634	https://www.ncbi.nlm.nih.gov/gene/?term=404634
Galnt13	Galnt13	polypeptide N-acetylgalactosaminyltransferase 13	271786	https://www.ncbi.nlm.nih.gov/gene/?term=271786
Gdi1	Gdi1	guanosine diphosphate (GDP) dissociation inhibitor 1	14567	https://www.ncbi.nlm.nih.gov/gene/?term=14567
Nipsnap1	Nipsnap1	nipsnap homolog 1	18082	https://www.ncbi.nlm.nih.gov/gene/?term=18082
Diras1	Diras1	DIRAS family, GTP-binding RAS-like 1	208666	https://www.ncbi.nlm.nih.gov/gene/?term=208666
Dnm3	Dnm3	dynamin 3	103967	https://www.ncbi.nlm.nih.gov/gene/?term=103967
Cyp2j9	Cyp2j9	cytochrome P450, family 2, subfamily j, polypeptide 9	74519	https://www.ncbi.nlm.nih.gov/gene/?term=74519
Srpk2	Srpk2	serine/arginine-rich protein specific kinase 2	20817	https://www.ncbi.nlm.nih.gov/gene/?term=20817
Acsl6	Acsl6	acyl-CoA synthetase long-chain family member 6	216739	https://www.ncbi.nlm.nih.gov/gene/?term=216739
Pcdhga7	Pcdhga7	protocadherin gamma subfamily A, 7	93715	https://www.ncbi.nlm.nih.gov/gene/?term=93715
Mog	Mog	myelin oligodendrocyte glycoprotein	17441	https://www.ncbi.nlm.nih.gov/gene/?term=17441
Pmm1	Pmm1	phosphomannomutase 1	29858	https://www.ncbi.nlm.nih.gov/gene/?term=29858
Htra1	Htra1	HtrA serine peptidase 1	56213	https://www.ncbi.nlm.nih.gov/gene/?term=56213
Pcdh1	Pcdh1	protocadherin 1	75599	https://www.ncbi.nlm.nih.gov/gene/?term=75599
Sox9	Sox9	SRY (sex determining region Y)-box 9	20682	https://www.ncbi.nlm.nih.gov/gene/?term=20682
Asic1	Asic1	acid-sensing (proton-gated) ion channel 1	11419	https://www.ncbi.nlm.nih.gov/gene/?term=11419
Slc1a1	Slc1a1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	20510	https://www.ncbi.nlm.nih.gov/gene/?term=20510
Atp6v1a	Atp6v1a	ATPase, H+ transporting, lysosomal V1 subunit A	11964	https://www.ncbi.nlm.nih.gov/gene/?term=11964
Fam234b	Fam234b	family with sequence similarity 234, member B	74525	https://www.ncbi.nlm.nih.gov/gene/?term=74525
Dgat2	Dgat2	diacylglycerol O-acyltransferase 2	67800	https://www.ncbi.nlm.nih.gov/gene/?term=67800
Ccsap	Ccsap	centriole, cilia and spindle associated protein	73420	https://www.ncbi.nlm.nih.gov/gene/?term=73420
